0.618965771363534,0.604191323064298,0.764454163760019,0.733219858601708,0.509208630239517,0.33677737603592,0.274478536824278,0,0.340037273528646,0.539206792967144,0.424972009910539,1,0.964111927254003,0.814332976122252,0.656547247046478,0.478710857278207,0.208024060086974,0.315990814671296,0.180881005421177,0.301176832186577
0.376451860481615,0.0875321299769674,0,0.257385245676167,0.426857807697297,0.725328087241823,0.885936564240012,1,0.30742106281322,0.517676629824784,0.603513038557782,0.30024705182105,0.34167745108172,0.327449471240346,0.168599963550373,0.277278681202394,0.305285057484043,0.166901174465255,0.183498902856284,0.067042717640717
0.732456926232981,0.386842595279124,0.774798240694591,0.777709622599525,0.791314238460165,0.964604451020589,1,0.887071733003199,0.34536525881681,0.0427546480589228,0.339635892198197,0.400609497173822,0.607908435699662,0.816711078706416,0.516745138672837,0.559468680439635,0.538532792313892,0.611607505066145,0,0.286657940308834
0.162906273247063,0.115957811404096,0.12866825835892,0.145314723919219,0.157297083567926,0,0.144923074020386,0.154050318625833,0.573245573029166,0.577738496011238,0.696817884914682,1,0.964280493389532,0.947945139803344,0.926443749462423,0.460214459081687,0.537354913810704,0.559649122261786,0.440019163977956,0.489563705938255
0.2584829167124,0.400978923655636,0.434329509970811,0.463427407944022,0.458632385448705,0.741651160156163,0.471609700137719,0.656102463948521,0.498383142143103,1,0.962421531961868,0.476073794569366,0.223749660590871,0,0.313332739306673,0.0515922041192784,0.23229874667688,0.296419323000776,0.319499728941102,0.327965309595093
0.259217620916548,0.270318952913579,0.241298286737614,0,0.0677244721898331,0.0597735870988722,0.609522402470461,0.071444486728726,0.235665306839128,0.597286161859994,0.721279262928484,0.642769481367596,1,0.482740683150582,0.435811360666701,0.433999298494409,0.514336778488285,0.211511227969309,0.0703603089993652,0.233789857398571
0.32968309998222,0.180420762492751,0.282382710325155,0.389155148699099,0.549477595490268,0.733206831200195,1,0.776514072470936,0.73670992143602,0.712448423719537,0.594272620757716,0.866517050091104,0.669294231539968,0.304440044227812,0,0.241564732996626,0.236416928072655,0.117115818320966,0.21896216168334,0.229233732926606
0,0.0929601709840183,0.177370292990611,0.289029059251366,0.388081954888255,0.407786647358231,0.307732889914814,0.673310825127595,0.60138280372675,0.538863320151227,0.813171794242119,1,0.516029254346187,0.770345923427795,0.573587316386112,0.28854293828285,0.02025337356551,0.236120839320335,0.0629857897068142,0.119596342842775
0.237205074370687,0.112117277196057,0.0542803737829671,0,0.275049236420898,0.401554401946746,1,0.781181935107169,0.849618581931622,0.378678761569074,0.662238807436712,0.233226497322481,0.370314007838045,0.688394688797302,0.43368158456984,0.615282913087268,0.164326407506085,0.0831006358147112,0.0800728777427684,0.110840349855148
0.231997167349992,0.256462198729473,0.847909904842661,0.794173890565662,0.219393985941175,0.309213492062879,0,0.0640648315015148,0.671427792432031,0.614499799950423,1,0.561120509014516,0.712788183326875,0.867099922341632,0.32289267767327,0.452592710498671,0.444785093249824,0.215790177734528,0.0520003762299685,0.119790036810977
0.435902566518853,0.387898732261836,0.488713313363614,0.630263150279496,0.502331725232217,0.202471281071085,0.107950249202498,0.482294513233685,0,0.332840128025685,0.605811179086831,0.65979026057537,0.52368896712117,1,0.556538522325947,0.602482025922719,0.46226820376899,0.41650213266352,0.320475187091813,0.393475701167546
0.637443454681601,0.323713222998203,1,0.468120845571895,0.655530453887708,0.286711028307999,0.652235486445869,0.409958013473904,0,0.116851349191423,0.907706400417443,0.484662638611533,0.503064136071688,0.32053830909551,0.256455157047201,0.507390219020679,0.8135718775558,0.371363034949971,0.665626353860415,0.63220721784605
0.42316550618845,0.350644458007173,0.0906829965096329,0.170360423320918,0.13765531818478,0.308577961228523,0.421062120538871,0.336412206863226,1,0.49834379485011,0.457961049646159,0.324753266317112,0.0221074705422138,0,0.178621196617517,0.240366083020959,0.426149478315023,0.206707403273639,0.279507793597446,0.347459607689044
0.301248031446897,0.124258176364597,0.143394938123089,0.248618873204931,0.521453604666972,0.222943378156746,0.324018523622687,0.385455635371097,0.221519531657928,0.619715034279096,1,0.788760290768398,0.498413404743704,0.779742553062347,0.650111079681773,0.580303059770551,0.189345506907401,0.127497674070542,0,0.135983165721548
0.555618837832355,0.59389324527043,0.432762705843375,0.323322585101639,0.58230037054815,0.498164651067053,0.324577693408039,1,0.642779421527289,0.708459960169493,0.487974929193997,0.72840995936346,0,0.292629471502332,0.414737001588007,0.568019823623228,0.574962017034958,0.636627868783956,0.594325915357625,0.738218566843963
